DAY,FEMALE,MALE,ZOMBIE
1270,165599,164733,32470
1271,165589,164716,32533
1272,165571,164686,32595
1273,165543,164669,32656
1274,165523,164637,32728
1275,165502,164631,32784
1276,165497,164619,32838
1277,165486,164597,32885
1278,165471,164588,32935
1279,165457,164566,33000
1280,165431,164555,33056
1281,165396,164532,33122
1282,165373,164497,33186
1283,165349,164480,33245
1284,165332,164459,33305
1285,165309,164423,33382
1286,165283,164401,33456
1287,165254,164375,33514
1288,165240,164343,33585
1289,165216,164325,33654
1290,165189,164299,33724
1291,165165,164272,33790
1292,165130,164241,33864
1293,165090,164220,33944
1294,165063,164177,34028
1295,165047,164153,34087
1296,165030,164127,34152
1297,164991,164102,34225
1298,164965,164081,34285
1299,164948,164054,34364
1300,164928,164026,34431
1301,164896,163998,34508
1302,164862,163965,34585
1303,164829,163932,34665
1304,164809,163898,34738
1305,164780,163871,34806
1306,164759,163858,34871
1307,164715,163815,34952
1308,164695,163782,35015
1309,164655,163742,35106
1310,164630,163708,35184
1311,164598,163680,35261
1312,164574,163646,35340
1313,164532,163618,35433
1314,164501,163611,35492
1315,164470,163575,35578
1316,164447,163540,35649
1317,164405,163513,35730
1318,164377,163468,35818
1319,164341,163417,35919
1320,164311,163384,36005
1321,164279,163343,36083
1322,164237,163306,36177
1323,164215,163275,36257
1324,164203,163232,36327
1325,164181,163204,36409
1326,164147,163189,36484
1327,164125,163156,36552
1328,164093,163130,36632
1329,164060,163098,36712
1330,164033,163058,36788
1331,164009,163023,36864
1332,163991,163001,36931
1333,163981,162982,36998
1334,163951,162963,37060
1335,163928,162935,37128
1336,163896,162904,37202
1337,163882,162888,37266
1338,163859,162871,37324
1339,163816,162857,37390
1340,163785,162827,37462
1341,163761,162803,37524
1342,163743,162779,37585
1343,163722,162765,37640
1344,163700,162738,37705
1345,163678,162722,37762
1346,163662,162707,37813
1347,163641,162684,37869
1348,163616,162667,37927
1349,163598,162650,37983
1350,163581,162617,38050
1351,163565,162592,38120
1352,163541,162575,38184
1353,163507,162551,38256
1354,163473,162512,38336
1355,163434,162490,38416
1356,163407,162458,38482
1357,163372,162430,38560
1358,163326,162407,38649
1359,163296,162372,38748
1360,163260,162335,38839
1361,163220,162312,38920
1362,163184,162296,39001
1363,163154,162273,39066
1364,163129,162239,39142
1365,163099,162220,39204
1366,163067,162192,39276
1367,163044,162182,39341
1368,163027,162152,39410
1369,162998,162127,39469
1370,162977,162110,39523
1371,162950,162091,39596
1372,162924,162069,39662
1373,162896,162061,39721
1374,162880,162047,39771
1375,162858,162032,39821
1376,162825,162020,39880
1377,162802,161994,39947
1378,162774,161968,40008
1379,162761,161940,40066
1380,162733,161922,40127
1381,162693,161910,40194
1382,162669,161888,40250
1383,162631,161873,40325
1384,162609,161857,40385
1385,162569,161836,40445
1386,162539,161812,40514
1387,162503,161775,40594
1388,162472,161759,40662
1389,162438,161732,40737
1390,162387,161714,40841
1391,162348,161677,40929
1392,162318,161658,41009
1393,162274,161637,41095
1394,162231,161600,41183
1395,162191,161578,41257
1396,162138,161545,41353
1397,162106,161504,41447
1398,162064,161480,41536
1399,162024,161447,41620
1400,161977,161429,41700
1401,161929,161411,41790
1402,161884,161385,41866
1403,161845,161350,41944
1404,161797,161336,42028
1405,161749,161299,42124
1406,161728,161278,42187
1407,161692,161250,42255
1408,161654,161219,42338
1409,161638,161174,42426
1410,161621,161147,42491
1411,161588,161120,42554
1412,161572,161104,42607
1413,161558,161085,42661
1414,161528,161051,42734
1415,161506,161029,42794
1416,161486,160996,42861
1417,161453,160960,42942
1418,161430,160935,43017
1419,161396,160895,43084
1420,161379,160878,43149
1421,161347,160847,43232
1422,161328,160807,43301
1423,161283,160783,43373
1424,161257,160756,43451
1425,161229,160730,43519
1426,161205,160703,43599
1427,161166,160677,43683
1428,161130,160663,43765
1429,161104,160627,43838
1430,161065,160607,43918
1431,161031,160587,43997
1432,160991,160557,44077
1433,160966,160522,44168
1434,160939,160489,44242
1435,160897,160449,44329
1436,160851,160419,44421
1437,160807,160398,44506
1438,160760,160353,44605
1439,160731,160316,44701
1440,160694,160286,44778
1441,160623,160255,44882
1442,160584,160207,44986
1443,160551,160155,45083
1444,160514,160105,45187
1445,160473,160064,45289
1446,160431,160036,45377
1447,160374,160013,45472
1448,160331,159966,45571
1449,160302,159926,45655
1450,160268,159898,45726
1451,160236,159866,45809
1452,160211,159816,45906
1453,160182,159780,45988
1454,160151,159751,46075
1455,160113,159711,46166
1456,160067,159667,46265
1457,160025,159646,46350
1458,159983,159615,46444
1459,159962,159573,46526
1460,159908,159553,46614
1461,159867,159522,46694
1462,159833,159496,46771
1463,159791,159474,46855
1464,159726,159433,46958
1465,159692,159402,47034
1466,159641,159358,47133
1467,159608,159330,47215
1468,159569,159300,47295
1469,159514,159269,47399
1470,159458,159234,47496
1471,159418,159192,47597
1472,159358,159159,47697
1473,159315,159121,47795
1474,159271,159096,47881
1475,159231,159063,47972
1476,159197,159030,48055
1477,159164,158996,48133
1478,159125,158977,48209
1479,159084,158956,48291
1480,159027,158928,48378
1481,158979,158889,48469
1482,158939,158859,48546
1483,158898,158844,48611
1484,158866,158821,48683
1485,158839,158786,48758
1486,158816,158770,48819
1487,158779,158750,48886
1488,158761,158730,48948
1489,158723,158706,49027
1490,158689,158698,49081
1491,158661,158663,49154
1492,158639,158646,49204
1493,158620,158629,49263
1494,158589,158601,49338
1495,158561,158580,49397
1496,158523,158551,49473
1497,158496,158533,49537
1498,158464,158504,49600
1499,158427,158477,49673
1500,158388,158453,49750
1501,158355,158421,49822
1502,158322,158390,49894
1503,158285,158358,49978
1504,158256,158323,50059
1505,158222,158285,50139
1506,158184,158252,50226
1507,158154,158214,50313
1508,158121,158172,50408
1509,158074,158168,50475
1510,158042,158137,50554
1511,158009,158105,50624
1512,157969,158077,50698
1513,157934,158033,50783
1514,157903,158006,50850
1515,157862,157970,50939
1516,157836,157922,51023
1517,157804,157879,51106
1518,157770,157847,51183
1519,157736,157811,51258
1520,157700,157770,51339
1521,157671,157738,51417
1522,157641,157713,51490
1523,157618,157685,51552
1524,157591,157648,51629
1525,157579,157605,51700
1526,157539,157581,51783
1527,157507,157551,51853
1528,157468,157509,51936
1529,157444,157468,52021
1530,157406,157434,52111
1531,157364,157408,52189
1532,157313,157373,52281
1533,157276,157335,52372
1534,157242,157306,52451
1535,157206,157280,52528
1536,157162,157230,52616
1537,157131,157196,52694
1538,157083,157161,52779
1539,157049,157114,52872
1540,157015,157083,52950
1541,156975,157056,53028
1542,156935,157021,53111
1543,156908,156987,53189
1544,156872,156951,53272
1545,156846,156913,53347
1546,156800,156867,53435
1547,156775,156829,53509
1548,156741,156788,53590
1549,156710,156751,53675
1550,156670,156712,53765
1551,156636,156680,53843
1552,156597,156648,53929
1553,156564,156609,54015
1554,156514,156575,54114
1555,156472,156534,54200
1556,156431,156502,54280
1557,156400,156467,54369
1558,156360,156433,54461
1559,156324,156400,54540
1560,156290,156375,54602
1561,156261,156351,54674
1562,156235,156312,54751
1563,156190,156293,54823
1564,156162,156265,54892
1565,156133,156233,54955
1566,156101,156202,55021
1567,156069,156191,55082
1568,156048,156157,55145
1569,156008,156134,55220
1570,155982,156105,55290
1571,155961,156073,55354
1572,155933,156048,55426
1573,155913,156018,55497
1574,155878,155993,55564
1575,155840,155954,55646
1576,155812,155925,55715
1577,155792,155889,55783
1578,155767,155870,55845
1579,155740,155839,55911
1580,155705,155806,55987
1581,155667,155771,56065
1582,155638,155741,56145
1583,155612,155706,56217
1584,155592,155660,56305
1585,155560,155624,56378
1586,155529,155587,56467
1587,155496,155548,56552
1588,155455,155500,56644
1589,155415,155457,56727
1590,155380,155415,56822
1591,155333,155377,56924
1592,155297,155332,57007
1593,155253,155282,57106
1594,155212,155236,57207
1595,155168,155176,57317
1596,155115,155132,57419
1597,155075,155080,57523
1598,155031,155040,57615
1599,154988,154999,57707
1600,154944,154944,57819
1601,154903,154900,57913
1602,154866,154850,58011
1603,154822,154807,58109
1604,154788,154755,58209
1605,154738,154716,58313
1606,154696,154656,58421
1607,154655,154611,58521
1608,154610,154566,58623
1609,154565,154516,58729
1610,154530,154471,58825
1611,154479,154420,58934
1612,154453,154383,59014
1613,154414,154337,59108
1614,154373,154297,59198
1615,154330,154262,59288
1616,154291,154217,59373
1617,154251,154184,59454
1618,154223,154142,59533
1619,154197,154112,59608
1620,154163,154083,59685
1621,154130,154056,59754
1622,154114,154027,59818
1623,154093,154012,59867
1624,154061,153980,59934
1625,154038,153952,60008
1626,154022,153917,60075
1627,154004,153882,60133
1628,153976,153857,60207
1629,153944,153822,60282
1630,153922,153782,60357
1631,153887,153758,60434
1632,153855,153701,60521
1633,153840,153668,60587
1634,153810,153628,60678
1635,153784,153611,60744
1636,153751,153590,60809
1637,153717,153569,60877
1638,153680,153524,60964
1639,153634,153499,61046
1640,153588,153457,61140
1641,153553,153420,61223
1642,153514,153384,61311
1643,153484,153343,61382
1644,153447,153303,61470
1645,153410,153258,61556
1646,153376,153217,61639
1647,153347,153187,61714
1648,153311,153144,61796
1649,153273,153094,61888
1650,153237,153044,61983
1651,153209,153007,62068
1652,153180,152979,62142
1653,153129,152963,62225
1654,153100,152937,62297
1655,153068,152899,62371
1656,153039,152845,62466
1657,152993,152808,62558
1658,152973,152764,62638
1659,152942,152725,62723
1660,152910,152681,62814
1661,152865,152632,62907
1662,152840,152595,62993
1663,152802,152557,63087
1664,152764,152533,63165
1665,152734,152487,63251
1666,152696,152446,63350
1667,152648,152418,63440
1668,152623,152383,63512
1669,152588,152349,63580
1670,152545,152306,63670
1671,152518,152270,63747
1672,152472,152231,63828
1673,152438,152196,63904
1674,152409,152168,63977
1675,152374,152130,64065
1676,152327,152078,64166
1677,152293,152058,64240
1678,152237,152033,64331
1679,152190,152013,64411
1680,152159,151982,64488
1681,152136,151951,64550
1682,152094,151909,64631
1683,152064,151872,64700
1684,152013,151859,64781
1685,151981,151827,64860
1686,151942,151790,64951
1687,151897,151752,65047
1688,151853,151716,65139
1689,151792,151675,65246
1690,151749,151638,65340
1691,151708,151604,65424
1692,151668,151555,65515
1693,151625,151519,65607
1694,151582,151466,65714
1695,151546,151413,65809
1696,151505,151387,65891
1697,151468,151358,65968
1698,151421,151305,66075
1699,151379,151264,66174
1700,151331,151213,66278
1701,151291,151175,66370
1702,151240,151125,66473
1703,151194,151088,66569
1704,151150,151046,66676
1705,151106,151006,66778
1706,151057,150966,66874
1707,151020,150926,66972
1708,150981,150898,67056
1709,150943,150865,67153
1710,150900,150839,67241
1711,150866,150785,67336
1712,150838,150749,67409
1713,150808,150699,67506
1714,150773,150661,67581
1715,150729,150615,67678
1716,150693,150581,67759
1717,150638,150533,67866
1718,150597,150490,67956
1719,150543,150447,68065
1720,150513,150401,68163
1721,150472,150359,68262
1722,150434,150326,68358
1723,150388,150294,68444
1724,150348,150264,68535
1725,150310,150223,68627
1726,150259,150184,68723
1727,150219,150144,68816
1728,150172,150105,68909
1729,150131,150063,69001
1730,150085,150033,69081
1731,150043,150005,69170
1732,150004,149963,69259
1733,149981,149928,69325
1734,149958,149892,69409
1735,149906,149870,69499
1736,149878,149821,69578
1737,149843,149791,69653
1738,149802,149744,69733
1739,149765,149707,69816
1740,149724,149677,69897
1741,149694,149637,69980
1742,149667,149609,70058
1743,149626,149575,70148
1744,149589,149532,70236
1745,149546,149484,70336
1746,149503,149448,70423
1747,149462,149415,70519
1748,149407,149368,70623
1749,149375,149323,70704
1750,149341,149277,70793
1751,149306,149248,70871
1752,149264,149210,70959
1753,149218,149172,71055
1754,149160,149137,71152
1755,149111,149099,71240
1756,149067,149043,71342
1757,149029,148994,71455
1758,148995,148945,71550
1759,148959,148891,71643
1760,148907,148834,71753
1761,148869,148796,71844
1762,148833,148740,71943
1763,148791,148692,72044
1764,148752,148652,72133
1765,148703,148606,72239
1766,148678,148564,72326
1767,148624,148529,72421
1768,148578,148492,72509
1769,148538,148441,72604
1770,148495,148397,72698
1771,148447,148349,72796
1772,148384,148313,72906
1773,148332,148268,73006
1774,148291,148223,73101
1775,148235,148175,73214
1776,148197,148135,73304
1777,148154,148114,73386
1778,148102,148079,73470
1779,148078,148052,73541
1780,148025,148030,73623
1781,147982,147992,73709
1782,147933,147960,73787
1783,147899,147923,73869
1784,147875,147884,73945
1785,147844,147846,74029
1786,147810,147815,74110
1787,147765,147773,74197
1788,147724,147730,74282
1789,147676,147692,74375
1790,147631,147665,74454
1791,147606,147627,74529
1792,147568,147581,74616
1793,147515,147548,74701
1794,147477,147503,74785
1795,147441,147470,74874
1796,147413,147444,74946
1797,147369,147399,75039
1798,147348,147363,75103
1799,147306,147325,75177
1800,147274,147282,75260
1801,147254,147248,75322
1802,147221,147221,75396
1803,147182,147173,75477
1804,147135,147133,75574
1805,147101,147097,75657
1806,147062,147058,75738
1807,147022,147017,75825
1808,146971,146979,75914
1809,146929,146928,76015
1810,146885,146885,76113
1811,146833,146841,76215
1812,146788,146808,76316
1813,146741,146766,76411
1814,146702,146714,76506
1815,146661,146673,76591
1816,146623,146614,76689
1817,146582,146575,76781
1818,146543,146524,76868
1819,146494,146496,76953
1820,146441,146466,77042
1821,146404,146416,77145
1822,146365,146366,77251
1823,146312,146337,77346
1824,146260,146292,77452
1825,146213,146253,77541
1826,146166,146211,77626
1827,146120,146170,77720
1828,146072,146131,77811
1829,146037,146081,77905
1830,146004,146039,77979
1831,145962,145989,78084
1832,145916,145945,78181
1833,145873,145895,78279
1834,145821,145857,78376
1835,145778,145823,78462
1836,145735,145783,78558
1837,145698,145749,78641
1838,145649,145705,78739
1839,145602,145674,78831
1840,145568,145639,78919
1841,145519,145591,79023
1842,145475,145537,79123
1843,145429,145515,79204
1844,145388,145476,79285
1845,145335,145442,79384
1846,145314,145398,79464
1847,145275,145354,79552
1848,145231,145320,79629
1849,145203,145277,79717
1850,145172,145232,79804
1851,145133,145201,79880
1852,145086,145149,79979
1853,145040,145107,80074
1854,145001,145054,80170
1855,144949,145020,80262
1856,144898,144988,80343
1857,144860,144942,80432
1858,144817,144906,80522
1859,144768,144865,80618
1860,144727,144832,80702
1861,144699,144795,80779
1862,144660,144766,80861
1863,144598,144739,80958
1864,144559,144691,81057
1865,144518,144647,81152
1866,144481,144597,81245
1867,144435,144560,81323
1868,144392,144530,81419
1869,144360,144481,81513
1870,144327,144454,81590
1871,144285,144416,81681
1872,144244,144371,81770
1873,144221,144315,81858
1874,144187,144278,81936
1875,144157,144230,82020
1876,144123,144199,82098
1877,144085,144154,82187
1878,144047,144115,82270
1879,144014,144073,82362
1880,143967,144018,82463
1881,143937,143970,82562
1882,143893,143915,82656
1883,143850,143863,82746
1884,143817,143820,82839
1885,143780,143776,82927
1886,143744,143754,82997
1887,143703,143711,83088
1888,143671,143667,83171
1889,143645,143627,83249
1890,143611,143594,83327
1891,143553,143549,83433
1892,143517,143503,83525
1893,143473,143452,83619
1894,143434,143424,83705
1895,143389,143372,83797
1896,143354,143319,83884
1897,143321,143282,83964
1898,143284,143236,84054
1899,143254,143190,84141
1900,143227,143151,84215
1901,143190,143121,84285
1902,143160,143075,84365
1903,143117,143029,84448
1904,143073,142984,84540
1905,143042,142943,84625
1906,143007,142918,84694
1907,142966,142888,84763
1908,142941,142851,84837
1909,142916,142815,84903
1910,142890,142760,84993
1911,142850,142722,85073
1912,142819,142681,85148
1913,142786,142636,85223
1914,142755,142597,85308
1915,142710,142557,85389
1916,142664,142522,85484
1917,142632,142485,85567
1918,142600,142446,85635
1919,142560,142423,85717
1920,142516,142395,85801
1921,142477,142363,85886
1922,142431,142314,85989
1923,142400,142274,86062
1924,142358,142225,86148
1925,142312,142188,86230
1926,142269,142158,86306
1927,142233,142118,86383
1928,142183,142084,86472
1929,142134,142049,86555
1930,142093,142018,86633
1931,142055,141981,86720
1932,142010,141950,86792
1933,141981,141920,86863
1934,141946,141892,86937
1935,141923,141851,87017
1936,141891,141817,87091
1937,141845,141786,87166
1938,141813,141743,87247
1939,141778,141702,87336
1940,141739,141664,87420
1941,141701,141629,87498
1942,141661,141592,87581
1943,141624,141560,87650
1944,141569,141528,87727
1945,141535,141493,87797
1946,141490,141470,87871
1947,141466,141452,87927
1948,141432,141418,87995
1949,141402,141389,88060
1950,141354,141348,88146
1951,141318,141316,88218
1952,141283,141291,88286
1953,141239,141253,88370
1954,141205,141229,88437
1955,141173,141196,88509
1956,141144,141159,88572
1957,141104,141123,88648
1958,141069,141091,88719
1959,141031,141059,88800
1960,140982,141027,88876
1961,140945,141000,88941
1962,140926,140959,89010
1963,140896,140930,89070
1964,140848,140900,89148
1965,140815,140866,89222
1966,140773,140829,89299
1967,140731,140801,89372
1968,140692,140768,89448
1969,140669,140737,89512
1970,140639,140706,89582
1971,140605,140668,89658
1972,140566,140629,89742
1973,140535,140576,89829
1974,140506,140535,89899
1975,140473,140494,89971
1976,140437,140439,90060
1977,140400,140394,90138
1978,140355,140364,90220
1979,140327,140323,90289
1980,140292,140286,90362
1981,140248,140255,90435
1982,140222,140217,90507
1983,140175,140178,90598
1984,140131,140145,90685
1985,140095,140120,90750
1986,140076,140083,90815
1987,140056,140060,90878
1988,140020,140022,90956
1989,139994,139993,91018
1990,139964,139951,91090
1991,139905,139912,91187
1992,139858,139889,91271
1993,139819,139869,91341
1994,139780,139828,91425
1995,139745,139804,91493
1996,139705,139774,91568
1997,139656,139745,91649
1998,139619,139703,91724
1999,139588,139664,91803
2000,139561,139631,91880
2001,139536,139587,91956
2002,139499,139565,92029
2003,139468,139542,92090
2004,139427,139520,92168
2005,139385,139481,92241
2006,139348,139443,92318
2007,139325,139412,92383
2008,139291,139388,92445
2009,139250,139365,92512
2010,139198,139331,92591
2011,139158,139305,92657
2012,139126,139270,92734
2013,139083,139234,92814
2014,139046,139191,92889
2015,139014,139168,92946
2016,138975,139129,93028
2017,138938,139085,93106
2018,138908,139044,93187
2019,138870,138998,93274
2020,138826,138963,93349
2021,138787,138922,93438
2022,138760,138884,93513
2023,138720,138848,93606
2024,138687,138793,93698
2025,138648,138740,93789
2026,138618,138681,93886
2027,138568,138631,93993
2028,138522,138581,94087
2029,138476,138515,94193
2030,138429,138464,94299
2031,138388,138414,94391
2032,138364,138365,94468
2033,138311,138310,94578
2034,138285,138274,94662
2035,138242,138228,94756
2036,138203,138171,94856
2037,138171,138117,94943
2038,138127,138064,95043
2039,138079,138009,95140
2040,138033,137975,95218
2041,138002,137941,95294
2042,137962,137908,95378
2043,137934,137885,95438
2044,137882,137852,95527
2045,137860,137833,95588
2046,137819,137808,95661
2047,137781,137780,95729
2048,137760,137748,95789
2049,137722,137725,95853
2050,137678,137695,95926
2051,137657,137664,95992
2052,137628,137640,96046
2053,137598,137614,96108
2054,137566,137582,96179
2055,137534,137575,96232
2056,137494,137540,96308
2057,137460,137524,96364
2058,137417,137503,96434
2059,137386,137473,96496
2060,137368,137436,96559
2061,137340,137411,96628
2062,137312,137372,96695
2063,137279,137355,96756
2064,137256,137330,96804
2065,137227,137300,96872
2066,137199,137278,96939
2067,137182,137234,97005
2068,137145,137195,97073
2069,137108,137167,97133
2070,137079,137134,97205
2071,137050,137102,97269
2072,137012,137067,97341
2073,136979,137028,97414
2074,136959,136986,97482
2075,136927,136949,97554
2076,136896,136914,97625
2077,136862,136865,97704
2078,136817,136820,97793
2079,136758,136784,97882
2080,136718,136754,97958
2081,136690,136707,98049
2082,136663,136653,98132
2083,136618,136612,98207
2084,136581,136565,98298
2085,136543,136523,98386
2086,136491,136469,98485
2087,136443,136431,98572
2088,136387,136398,98671
2089,136347,136351,98760
2090,136305,136308,98849
2091,136248,136280,98942
2092,136203,136241,99029
2093,136156,136197,99122
2094,136122,136165,99204
2095,136080,136132,99288
2096,136034,136083,99376
2097,136008,136053,99443
2098,135955,136025,99528
2099,135908,135976,99618
2100,135874,135946,99692
2101,135845,135922,99757
2102,135808,135904,99813
2103,135769,135878,99882
2104,135721,135834,99964
2105,135691,135807,100036
2106,135662,135778,100100
2107,135629,135743,100176
2108,135608,135707,100240
2109,135574,135682,100303
2110,135532,135657,100374
2111,135492,135631,100453
2112,135461,135608,100517
2113,135423,135580,100586
2114,135396,135543,100652
2115,135366,135494,100734
2116,135322,135458,100814
2117,135286,135421,100894
2118,135236,135381,100989
2119,135210,135344,101066
2120,135179,135307,101149
2121,135149,135276,101211
2122,135102,135234,101302
2123,135058,135198,101386
2124,135016,135171,101459
2125,134969,135124,101554
2126,134934,135085,101639
2127,134895,135039,101730
2128,134854,134981,101824
2129,134808,134935,101915
2130,134778,134873,102011
2131,134738,134836,102098
2132,134697,134791,102185
2133,134645,134746,102274
2134,134605,134701,102367
2135,134564,134647,102471
2136,134507,134612,102568
2137,134476,134570,102647
2138,134446,134531,102720
2139,134414,134505,102797
2140,134375,134475,102872
2141,134343,134436,102952
2142,134307,134386,103035
2143,134254,134344,103124
2144,134226,134297,103197
2145,134199,134259,103267
2146,134170,134229,103334
2147,134151,134188,103396
2148,134108,134141,103479
2149,134083,134106,103544
2150,134043,134090,103613
2151,134006,134052,103688
2152,133976,134012,103760
2153,133947,133976,103828
2154,133916,133948,103897
2155,133886,133910,103972
2156,133857,133860,104041
2157,133822,133816,104125
2158,133784,133769,104204
2159,133761,133736,104269
2160,133720,133693,104344
2161,133688,133667,104406
2162,133642,133626,104485
2163,133596,133567,104584
2164,133551,133534,104662
2165,133517,133480,104749
2166,133490,133432,104839
2167,133443,133388,104927
2168,133396,133345,105020
2169,133362,133296,105104
2170,133311,133255,105191
2171,133266,133193,105285
2172,133227,133151,105368
2173,133178,133117,105453
2174,133144,133079,105531
2175,133113,133025,105613
2176,133075,132984,105690
2177,133036,132919,105794
2178,133002,132870,105876
2179,132970,132818,105955
2180,132929,132785,106028
2181,132896,132747,106099
2182,132860,132702,106182
2183,132816,132658,106269
2184,132777,132628,106342
2185,132735,132589,106421
2186,132701,132562,106492
2187,132671,132518,106572
2188,132638,132478,106654
2189,132614,132432,106729
2190,132588,132385,106809
2191,132557,132337,106885
2192,132526,132305,106942
2193,132492,132258,107016
2194,132450,132230,107084
2195,132414,132194,107153
2196,132374,132161,107224
2197,132320,132128,107310
2198,132289,132087,107384
2199,132253,132048,107461
2200,132214,131995,107546
2201,132181,131959,107626
2202,132141,131919,107712
2203,132100,131874,107798
2204,132044,131833,107888
2205,132005,131791,107968
2206,131959,131754,108053
2207,131910,131723,108130
2208,131866,131690,108213
2209,131826,131658,108293
2210,131779,131614,108375
2211,131753,131579,108432
2212,131720,131544,108506
2213,131674,131513,108580
2214,131632,131475,108672
2215,131586,131438,108750
2216,131557,131388,108823
2217,131522,131347,108892
2218,131485,131301,108973
2219,131449,131263,109039
2220,131419,131217,109102
2221,131386,131165,109186
2222,131344,131139,109262
2223,131316,131101,109331
2224,131282,131072,109394
2225,131246,131037,109464
2226,131223,131004,109524
2227,131196,130972,109581
2228,131169,130947,109640
2229,131137,130929,109696
2230,131106,130900,109750
2231,131070,130876,109805
2232,131039,130826,109879
2233,131019,130795,109940
2234,130993,130763,109994
2235,130973,130739,110046
2236,130948,130700,110110
2237,130919,130673,110175
2238,130875,130639,110248
2239,130832,130605,110326
2240,130797,130571,110397
2241,130764,130535,110475
2242,130741,130489,110548
2243,130702,130459,110618
2244,130664,130416,110700
2245,130621,130372,110792
2246,130579,130350,110861
2247,130547,130320,110925
2248,130500,130269,111017
2249,130456,130225,111112
2250,130396,130185,111206
2251,130342,130133,111303
2252,130293,130084,111397
2253,130258,130049,111480
2254,130211,130001,111575
2255,130165,129960,111667
2256,130123,129914,111748
2257,130084,129870,111833
2258,130049,129844,111909
2259,129995,129809,112000
2260,129963,129764,112075
2261,129929,129731,112146
2262,129894,129698,112216
2263,129855,129659,112291
2264,129819,129627,112372
2265,129775,129585,112454
2266,129751,129548,112512
2267,129721,129510,112583
2268,129691,129462,112661
2269,129651,129422,112749
2270,129612,129390,112822
2271,129581,129358,112876
2272,129547,129321,112948
2273,129520,129298,113001
2274,129492,129262,113063
2275,129452,129232,113127
2276,129420,129200,113186
2277,129386,129155,113256
2278,129356,129111,113327
2279,129312,129072,113402
2280,129288,129049,113459
2281,129258,128995,113541
2282,129229,128959,113605
2283,129186,128933,113666
2284,129147,128890,113746
2285,129117,128850,113818
2286,129068,128813,113898
2287,129020,128774,113976
2288,128984,128727,114062
2289,128948,128695,114132
2290,128910,128659,114224
2291,128877,128620,114296
2292,128833,128587,114369
2293,128792,128552,114438
2294,128760,128505,114528
2295,128722,128451,114616
2296,128683,128405,114707
2297,128635,128352,114807
2298,128590,128318,114880
2299,128531,128283,114965
2300,128476,128245,115059
2301,128433,128199,115155
2302,128404,128142,115232
2303,128355,128109,115320
2304,128316,128069,115399
2305,128279,128033,115474
2306,128240,127990,115558
2307,128191,127943,115648
2308,128149,127899,115729
2309,128113,127860,115807
2310,128088,127807,115884
2311,128057,127788,115949
2312,128012,127759,116024
2313,127976,127732,116091
2314,127933,127689,116169
2315,127902,127647,116242
2316,127859,127620,116313
2317,127818,127589,116393
2318,127769,127561,116475
2319,127733,127529,116548
2320,127698,127475,116629
2321,127663,127429,116704
2322,127628,127396,116775
2323,127588,127363,116847
2324,127557,127327,116905
2325,127519,127295,116983
2326,127479,127253,117069
2327,127448,127211,117148
2328,127412,127167,117229
2329,127380,127129,117303
2330,127351,127080,117378
2331,127319,127047,117449
2332,127288,127012,117535
2333,127258,126983,117599
2334,127222,126944,117671
2335,127180,126905,117750
2336,127151,126872,117814
2337,127134,126834,117877
2338,127099,126802,117945
2339,127070,126761,118018
2340,127034,126725,118092
2341,127014,126699,118144
2342,126990,126657,118201
2343,126968,126618,118258
2344,126949,126591,118318
2345,126928,126556,118379
2346,126890,126526,118449
2347,126867,126511,118488
2348,126841,126482,118543
2349,126807,126463,118602
2350,126777,126430,118668
2351,126744,126418,118713
2352,126717,126391,118773
2353,126690,126376,118827
2354,126661,126343,118886
2355,126629,126304,118952
2356,126616,126266,119015
2357,126587,126235,119072
2358,126558,126208,119129
2359,126518,126172,119198
2360,126488,126133,119270
2361,126453,126100,119338
2362,126424,126071,119401
2363,126407,126038,119460
2364,126377,126016,119514
2365,126348,125969,119591
2366,126323,125926,119673
2367,126291,125883,119747
2368,126259,125823,119836
2369,126228,125791,119896
2370,126197,125753,119964
2371,126165,125717,120037
2372,126133,125688,120093
2373,126103,125666,120151
2374,126062,125627,120218
2375,126019,125585,120300
2376,125995,125551,120365
2377,125964,125522,120432
2378,125926,125491,120500
2379,125887,125466,120561
2380,125860,125432,120630
2381,125836,125400,120691
2382,125802,125368,120754
2383,125777,125343,120805
2384,125759,125316,120860
2385,125738,125293,120895
2386,125720,125267,120946
2387,125700,125239,121002
2388,125677,125216,121056
2389,125656,125189,121115
2390,125633,125169,121160
2391,125611,125142,121212
2392,125578,125118,121272
2393,125550,125093,121324
2394,125525,125064,121362
2395,125490,125031,121420
2396,125450,125008,121480
2397,125430,124984,121536
2398,125399,124944,121605
2399,125376,124908,121665
2400,125334,124868,121741
2401,125307,124832,121798
2402,125283,124811,121847
2403,125248,124775,121921
2404,125215,124729,121986
2405,125182,124693,122063
2406,125150,124662,122128
2407,125112,124633,122199
2408,125062,124606,122285
2409,125034,124576,122352
2410,124974,124543,122422
2411,124941,124502,122498
2412,124885,124461,122587
2413,124854,124431,122649
2414,124821,124392,122722
2415,124786,124363,122787
2416,124738,124339,122859
2417,124696,124301,122936
2418,124668,124261,123009
2419,124642,124225,123080
2420,124594,124196,123143
2421,124559,124179,123192
2422,124532,124154,123246
2423,124509,124125,123300
2424,124475,124102,123359
2425,124457,124079,123403
2426,124418,124053,123467
2427,124394,124017,123536
2428,124368,123997,123582
2429,124337,123970,123638
2430,124315,123950,123680
2431,124288,123916,123733
2432,124257,123894,123781
2433,124232,123878,123828
