DAY,FEMALE,MALE,ZOMBIE
0,79271,78268,2
1,79270,78270,3
2,79312,78316,4
3,79361,78366,4
4,79410,78409,5
5,79470,78466,5
6,79528,78541,5
7,79566,78603,5
8,79644,78674,5
9,79701,78732,5
10,79757,78793,6
11,79811,78860,6
12,79863,78911,7
13,79911,78964,8
14,79975,79015,8
15,80027,79060,9
16,80086,79096,10
17,80123,79154,10
18,80172,79193,10
19,80221,79236,11
20,80261,79272,11
21,80303,79315,11
22,80340,79349,11
23,80370,79387,11
24,80418,79426,11
25,80457,79461,11
26,80490,79492,13
27,80528,79535,15
28,80557,79566,15
29,80595,79595,16
30,80623,79634,17
31,80673,79661,18
32,80690,79687,18
33,80720,79714,19
34,80755,79750,20
35,80782,79782,20
36,80811,79809,21
37,80824,79845,21
38,80861,79866,23
39,80886,79888,25
40,80908,79912,27
41,80932,79934,30
42,80949,79956,30
43,80985,79973,30
44,81006,79995,30
45,81026,80016,31
46,81042,80041,31
47,81070,80063,31
48,81107,80092,31
49,81129,80114,31
50,81132,80133,32
51,81152,80162,32
52,81178,80184,33
53,81197,80211,34
54,81217,80232,35
55,81240,80250,36
56,81265,80278,36
57,81279,80293,37
58,81297,80318,37
59,81314,80342,38
60,81337,80368,40
61,81367,80391,41
62,81381,80406,43
63,81403,80425,45
64,81417,80443,46
65,81443,80460,47
66,81458,80485,47
67,81477,80505,49
68,81491,80527,50
69,81508,80538,51
70,81518,80548,53
71,81533,80560,53
72,81553,80575,57
73,81570,80594,57
74,81582,80606,60
75,81604,80622,62
76,81622,80625,64
77,81641,80651,65
78,81656,80662,68
79,81672,80684,70
80,81699,80701,71
81,81717,80716,74
82,81735,80729,75
83,81760,80742,76
84,81781,80743,78
85,81781,80774,80
86,81791,80792,82
87,81809,80816,83
88,81837,80834,84
89,81851,80857,86
90,81873,80866,90
91,81882,80881,92
92,81905,80900,93
93,81919,80922,95
94,81935,80948,95
95,81947,80973,95
96,81964,80985,95
97,81977,80998,97
98,82008,81011,99
99,82027,81022,101
100,82041,81041,102
101,82057,81063,105
102,82071,81068,107
103,82090,81085,109
104,82112,81099,112
105,82124,81117,115
106,82148,81127,117
107,82153,81134,120
108,82165,81152,122
109,82187,81165,123
110,82197,81188,124
111,82218,81206,126
112,82230,81212,130
113,82251,81219,131
114,82261,81232,132
115,82264,81253,135
116,82274,81261,136
117,82294,81278,136
118,82320,81292,138
119,82332,81302,143
120,82337,81315,147
121,82351,81334,149
122,82370,81351,149
123,82380,81359,151
124,82400,81378,151
125,82406,81387,154
126,82418,81398,156
127,82428,81422,159
128,82433,81424,161
129,82445,81442,161
130,82462,81450,161
131,82468,81464,162
132,82477,81477,162
133,82485,81482,162
134,82500,81491,163
135,82511,81499,166
136,82524,81513,166
137,82534,81534,168
138,82553,81537,169
139,82567,81542,173
140,82578,81558,176
141,82583,81563,177
142,82598,81578,179
143,82607,81585,181
144,82610,81602,184
145,82630,81622,184
146,82641,81635,188
147,82655,81646,191
148,82664,81643,192
149,82683,81656,192
150,82691,81673,192
151,82701,81688,193
152,82712,81705,197
153,82723,81713,198
154,82740,81723,199
155,82751,81731,206
156,82765,81745,207
157,82780,81752,208
158,82789,81770,209
159,82798,81783,210
160,82808,81798,210
161,82818,81803,212
162,82833,81824,214
163,82842,81840,214
164,82848,81854,215
165,82860,81860,215
166,82866,81874,217
167,82871,81886,217
168,82878,81899,220
169,82884,81919,221
170,82898,81929,223
171,82920,81944,224
172,82935,81961,224
173,82948,81968,225
174,82961,81970,226
175,82981,81996,226
176,82997,82003,226
177,83008,82008,229
178,83017,82017,231
179,83027,82021,234
180,83030,82041,237
181,83038,82056,238
182,83041,82067,241
183,83048,82081,243
184,83054,82091,244
185,83067,82100,247
186,83075,82121,250
187,83087,82137,251
188,83102,82148,253
189,83109,82153,255
190,83126,82170,258
191,83142,82186,259
192,83149,82201,259
193,83154,82204,263
194,83155,82211,267
195,83171,82227,267
196,83183,82245,269
197,83188,82261,270
198,83194,82265,273
199,83201,82285,273
200,83211,82291,273
201,83226,82294,272
202,83237,82294,272
203,83248,82304,274
204,83267,82300,278
205,83280,82314,281
206,83298,82323,283
207,83305,82327,283
208,83313,82334,286
209,83323,82345,289
210,83328,82354,289
211,83340,82373,293
212,83352,82379,296
213,83357,82392,298
214,83363,82410,302
215,83370,82409,304
216,83386,82415,305
217,83402,82432,308
218,83416,82444,310
219,83441,82454,313
220,83470,82458,314
221,83476,82469,317
222,83481,82477,321
223,83491,82489,324
224,83496,82502,327
225,83502,82513,328
226,83513,82513,329
227,83522,82528,333
228,83538,82549,334
229,83546,82557,334
230,83566,82564,335
231,83580,82571,337
232,83588,82587,338
233,83604,82585,340
234,83611,82600,343
235,83618,82619,343
236,83632,82622,343
237,83644,82628,347
238,83652,82641,351
239,83659,82654,354
240,83663,82671,356
241,83666,82676,361
242,83677,82683,363
243,83686,82690,366
244,83690,82704,368
245,83706,82707,370
246,83708,82716,374
247,83718,82724,378
248,83725,82736,379
249,83741,82748,381
250,83743,82754,383
251,83751,82760,387
252,83757,82776,389
253,83758,82794,391
254,83768,82803,396
255,83781,82807,400
256,83791,82813,403
257,83805,82825,404
258,83822,82844,404
259,83837,82858,407
260,83848,82866,408
261,83859,82868,408
262,83873,82871,412
263,83884,82873,416
264,83899,82878,418
265,83910,82889,421
266,83919,82897,422
267,83929,82902,426
268,83950,82912,435
269,83961,82910,438
270,83967,82915,441
271,83985,82920,445
272,83983,82924,448
273,83986,82925,452
274,83993,82931,456
275,83996,82939,459
276,84010,82949,462
277,84012,82955,466
278,84025,82965,470
279,84030,82967,475
280,84035,82975,478
281,84047,82998,481
282,84053,83004,484
283,84068,83018,486
284,84072,83029,488
285,84076,83041,489
286,84087,83045,491
287,84102,83057,492
288,84112,83066,494
289,84120,83065,496
290,84126,83067,498
291,84130,83075,498
292,84132,83083,501
293,84138,83091,506
294,84148,83096,512
295,84156,83089,514
296,84158,83100,517
297,84159,83113,519
298,84162,83114,524
299,84164,83121,529
300,84175,83133,531
301,84178,83133,534
302,84193,83147,538
303,84205,83157,538
304,84220,83167,540
305,84230,83181,543
306,84236,83190,547
307,84252,83198,552
308,84256,83212,555
309,84259,83223,558
310,84270,83239,561
311,84279,83256,564
312,84284,83268,566
313,84295,83278,570
314,84289,83281,573
315,84294,83290,577
316,84301,83297,580
317,84316,83313,583
318,84333,83316,584
319,84341,83321,588
320,84346,83332,592
321,84352,83347,595
322,84362,83356,597
323,84379,83363,599
324,84390,83368,603
325,84393,83383,605
326,84394,83397,606
327,84406,83403,607
328,84409,83413,611
329,84419,83423,613
330,84426,83436,614
331,84430,83433,617
332,84432,83444,618
333,84437,83460,623
334,84445,83467,626
335,84458,83466,627
336,84466,83468,629
337,84473,83473,633
338,84490,83482,635
339,84489,83488,639
340,84496,83500,643
341,84503,83514,647
342,84509,83535,648
343,84518,83542,652
344,84532,83547,655
345,84533,83553,657
346,84546,83564,660
347,84556,83575,662
348,84564,83579,665
349,84566,83590,669
350,84574,83593,675
351,84577,83603,679
352,84582,83615,681
353,84594,83615,683
354,84593,83631,685
355,84597,83636,686
356,84607,83636,689
357,84615,83640,694
358,84621,83653,697
359,84625,83657,699
360,84634,83666,701
361,84636,83678,707
362,84636,83684,710
363,84636,83677,716
364,84649,83677,717
365,84649,83677,720
366,84651,83690,723
367,84655,83702,724
368,84664,83710,726
369,84672,83717,730
370,84684,83723,732
371,84679,83733,736
372,84684,83748,738
373,84688,83758,740
374,84695,83776,746
375,84706,83779,748
376,84706,83788,753
377,84709,83791,757
378,84720,83791,761
379,84728,83789,762
380,84731,83799,766
381,84729,83805,775
382,84731,83811,777
383,84739,83819,781
384,84747,83833,789
385,84753,83844,790
386,84760,83851,796
387,84763,83869,798
388,84775,83873,800
389,84781,83874,806
390,84794,83884,810
391,84803,83890,815
392,84811,83895,820
393,84816,83905,826
394,84824,83914,831
395,84831,83921,838
396,84842,83920,841
397,84843,83934,845
398,84854,83935,853
399,84856,83945,856
400,84873,83956,859
401,84884,83965,862
402,84890,83975,868
403,84892,83973,874
404,84897,83978,879
405,84904,83982,880
406,84909,83994,888
407,84917,84010,891
408,84930,84003,898
409,84937,84002,901
410,84950,84003,908
411,84958,84015,914
412,84968,84018,917
413,84971,84024,919
414,84973,84035,923
415,84979,84040,927
416,84989,84045,932
417,84993,84056,937
418,84998,84066,941
419,85001,84078,946
420,85002,84084,950
421,85009,84088,955
422,85019,84094,958
423,85027,84097,962
424,85034,84099,967
425,85046,84107,971
426,85057,84112,975
427,85059,84121,985
428,85067,84136,989
429,85068,84141,997
430,85071,84150,1001
431,85072,84154,1004
432,85076,84159,1007
433,85079,84172,1011
434,85077,84176,1017
435,85077,84182,1024
436,85088,84192,1027
437,85107,84189,1029
438,85110,84192,1038
439,85121,84194,1042
440,85118,84195,1047
441,85125,84194,1051
442,85133,84198,1054
443,85133,84203,1062
444,85143,84208,1065
445,85144,84213,1073
446,85152,84225,1079
447,85145,84236,1084
448,85150,84243,1087
449,85163,84258,1089
450,85159,84259,1097
451,85162,84265,1101
452,85170,84269,1106
453,85170,84273,1107
454,85168,84279,1112
455,85177,84281,1119
456,85174,84284,1124
457,85180,84289,1132
458,85183,84299,1137
459,85196,84307,1142
460,85205,84314,1146
461,85207,84322,1147
462,85209,84324,1151
463,85214,84324,1156
464,85212,84328,1161
465,85216,84329,1166
466,85221,84334,1169
467,85237,84350,1173
468,85238,84360,1180
469,85242,84365,1183
470,85244,84363,1190
471,85253,84371,1198
472,85257,84388,1202
473,85267,84394,1204
474,85274,84399,1208
475,85277,84403,1214
476,85284,84402,1219
477,85291,84408,1222
478,85293,84412,1226
479,85294,84414,1229
480,85300,84422,1231
481,85295,84429,1237
482,85304,84433,1241
483,85317,84441,1243
484,85326,84448,1247
485,85327,84453,1250
486,85331,84454,1251
487,85338,84457,1256
488,85341,84463,1262
489,85344,84470,1267
490,85356,84471,1274
491,85358,84474,1281
492,85373,84468,1287
493,85384,84472,1288
494,85385,84483,1292
495,85395,84495,1295
496,85400,84491,1297
497,85409,84495,1298
498,85425,84503,1300
499,85433,84509,1301
500,85435,84515,1304
501,85445,84520,1311
502,85451,84530,1316
503,85458,84540,1323
504,85474,84538,1329
505,85480,84545,1334
506,85484,84550,1338
507,85500,84552,1340
508,85500,84555,1348
509,85506,84564,1353
510,85505,84574,1357
511,85507,84575,1364
512,85510,84575,1368
513,85511,84581,1372
514,85515,84585,1379
515,85520,84596,1384
516,85534,84605,1390
517,85536,84607,1395
518,85547,84612,1396
519,85554,84620,1401
520,85559,84617,1405
521,85564,84618,1409
522,85576,84622,1415
523,85575,84629,1418
524,85576,84636,1418
525,85585,84642,1423
526,85594,84650,1428
527,85588,84661,1432
528,85589,84673,1438
529,85594,84685,1443
530,85602,84693,1449
531,85605,84694,1452
532,85614,84700,1458
533,85610,84710,1461
534,85613,84717,1464
535,85621,84718,1469
536,85632,84731,1470
537,85637,84740,1475
538,85638,84744,1478
539,85643,84745,1484
540,85646,84746,1490
541,85650,84747,1491
542,85660,84745,1495
543,85666,84751,1497
544,85670,84753,1508
545,85672,84750,1514
546,85664,84768,1517
547,85672,84781,1522
548,85675,84783,1526
549,85689,84790,1529
550,85697,84793,1531
551,85702,84800,1534
552,85702,84806,1536
553,85709,84814,1538
554,85712,84822,1543
555,85710,84829,1548
556,85715,84828,1558
557,85718,84822,1562
558,85730,84828,1566
559,85740,84831,1573
560,85750,84836,1576
561,85749,84835,1579
562,85767,84843,1582
563,85770,84847,1587
564,85770,84846,1591
565,85777,84854,1593
566,85778,84866,1598
567,85788,84871,1600
568,85802,84870,1605
569,85806,84883,1609
570,85810,84884,1613
571,85816,84892,1620
572,85815,84896,1622
573,85826,84902,1627
574,85831,84908,1628
575,85840,84905,1633
576,85850,84922,1637
577,85860,84922,1643
578,85869,84925,1650
579,85878,84927,1659
580,85873,84932,1666
581,85883,84934,1667
582,85891,84944,1671
583,85885,84950,1676
584,85888,84957,1681
585,85883,84967,1687
586,85880,84966,1690
587,85888,84967,1695
588,85893,84976,1700
589,85899,84982,1703
590,85906,84984,1707
591,85914,84989,1712
592,85908,84991,1714
593,85905,84997,1716
594,85908,85009,1719
595,85908,85012,1726
596,85912,85019,1730
597,85925,85019,1734
598,85922,85020,1743
599,85934,85021,1749
600,85942,85030,1750
601,85948,85036,1755
602,85954,85036,1761
603,85962,85042,1765
604,85965,85052,1767
605,85967,85064,1772
606,85969,85067,1776
607,85974,85068,1782
608,85976,85076,1785
609,85985,85089,1786
610,85985,85090,1788
611,85992,85095,1788
612,86004,85092,1793
613,86008,85095,1796
614,86014,85105,1801
615,86025,85115,1802
616,86028,85121,1808
617,86033,85124,1815
618,86034,85130,1819
619,86038,85131,1822
620,86041,85138,1826
621,86043,85137,1833
622,86048,85132,1837
623,86052,85132,1844
624,86039,85137,1850
625,86042,85142,1854
626,86052,85150,1857
627,86060,85156,1863
628,86069,85167,1866
629,86073,85164,1868
630,86075,85174,1871
631,86080,85185,1876
632,86084,85187,1884
633,86091,85195,1891
634,86103,85199,1894
635,86107,85202,1898
636,86113,85207,1904
637,86120,85218,1909
638,86114,85234,1916
639,86114,85235,1923
640,86120,85235,1930
641,86124,85244,1933
642,86126,85247,1938
643,86127,85253,1946
644,86130,85256,1953
645,86133,85266,1960
646,86134,85270,1965
647,86148,85268,1969
648,86153,85267,1973
649,86162,85271,1975
650,86167,85275,1982
651,86168,85283,1991
652,86176,85279,2001
653,86177,85288,2005
654,86183,85290,2009
655,86189,85283,2011
656,86195,85283,2017
657,86195,85281,2022
658,86204,85286,2025
659,86202,85303,2032
660,86198,85306,2036
661,86199,85312,2041
662,86203,85322,2048
663,86209,85318,2056
664,86218,85320,2060
665,86222,85326,2065
666,86228,85331,2066
667,86234,85336,2070
668,86240,85340,2076
669,86249,85343,2078
670,86258,85359,2079
671,86264,85359,2085
672,86269,85364,2091
673,86272,85365,2095
674,86279,85369,2100
675,86281,85379,2106
676,86277,85387,2113
677,86278,85385,2120
678,86279,85380,2129
679,86281,85382,2137
680,86286,85392,2142
681,86286,85391,2148
682,86296,85400,2155
683,86297,85396,2160
684,86301,85400,2166
685,86311,85412,2167
686,86316,85412,2171
687,86322,85421,2181
688,86326,85429,2184
689,86322,85436,2193
690,86323,85442,2201
691,86319,85446,2211
692,86324,85452,2214
693,86326,85458,2219
694,86330,85464,2224
695,86332,85475,2234
696,86328,85481,2241
697,86329,85483,2248
698,86326,85491,2255
699,86326,85500,2263
700,86328,85502,2268
701,86336,85499,2271
702,86346,85500,2280
703,86354,85502,2287
704,86368,85500,2293
705,86370,85503,2297
706,86368,85507,2308
707,86365,85511,2316
708,86366,85517,2321
709,86367,85518,2327
710,86379,85525,2333
711,86379,85529,2341
712,86373,85526,2353
713,86370,85533,2361
714,86369,85534,2372
715,86366,85543,2379
716,86373,85545,2385
717,86369,85554,2391
718,86373,85548,2400
719,86383,85552,2406
720,86384,85546,2418
721,86386,85555,2427
722,86383,85555,2439
723,86388,85552,2450
724,86394,85559,2462
725,86388,85557,2473
726,86387,85558,2485
727,86379,85549,2507
728,86383,85552,2522
729,86382,85543,2538
730,86386,85539,2552
731,86387,85533,2569
732,86384,85526,2593
733,86393,85530,2607
734,86394,85531,2619
735,86381,85524,2633
736,86378,85520,2653
737,86376,85511,2672
738,86380,85514,2688
739,86376,85514,2705
740,86377,85506,2727
741,86372,85492,2754
742,86358,85488,2781
743,86356,85471,2805
744,86350,85472,2823
745,86343,85464,2847
746,86337,85466,2869
747,86333,85468,2892
748,86329,85463,2912
749,86327,85455,2936
750,86333,85447,2963
751,86323,85437,2992
752,86321,85426,3024
753,86312,85413,3055
754,86299,85398,3085
755,86287,85408,3111
756,86289,85402,3126
757,86286,85397,3145
758,86283,85391,3168
759,86275,85395,3188
760,86265,85390,3213
761,86258,85379,3237
762,86254,85375,3256
763,86249,85368,3282
764,86248,85367,3301
765,86239,85346,3326
766,86238,85347,3347
767,86238,85336,3366
768,86232,85332,3388
769,86221,85329,3409
770,86212,85336,3421
771,86204,85333,3444
772,86201,85332,3461
773,86201,85328,3477
774,86205,85321,3497
775,86209,85316,3519
776,86199,85308,3539
777,86200,85306,3557
778,86194,85297,3576
779,86186,85293,3595
780,86195,85282,3618
781,86193,85277,3643
782,86188,85265,3666
783,86180,85272,3681
784,86180,85263,3702
785,86175,85263,3723
786,86179,85261,3733
787,86174,85262,3743
788,86173,85260,3754
789,86172,85251,3772
790,86164,85255,3788
791,86162,85266,3811
792,86147,85263,3834
793,86151,85252,3854
794,86147,85247,3877
795,86151,85242,3889
796,86144,85246,3905
797,86146,85233,3923
798,86149,85229,3935
799,86147,85233,3950
800,86140,85243,3972
801,86135,85237,3996
802,86131,85238,4022
803,86113,85239,4050
804,86109,85233,4081
805,86107,85214,4109
806,86106,85205,4134
807,86099,85191,4157
808,86098,85188,4178
809,86099,85186,4196
810,86089,85175,4217
811,86084,85176,4234
812,86081,85172,4253
813,86089,85169,4266
814,86079,85161,4288
815,86075,85156,4308
816,86074,85147,4324
817,86071,85146,4339
818,86075,85148,4352
819,86077,85146,4368
820,86080,85150,4383
821,86080,85152,4398
822,86078,85161,4412
823,86078,85165,4422
824,86077,85166,4433
825,86074,85161,4450
826,86079,85170,4464
827,86085,85168,4472
828,86079,85173,4490
829,86077,85174,4505
830,86087,85176,4513
831,86089,85175,4524
832,86091,85181,4529
833,86095,85186,4535
834,86104,85182,4541
835,86098,85185,4553
836,86097,85181,4567
837,86095,85175,4585
838,86090,85178,4600
839,86088,85181,4611
840,86090,85180,4624
841,86091,85174,4636
842,86092,85169,4652
843,86094,85174,4662
844,86095,85182,4668
845,86090,85173,4682
846,86087,85172,4697
847,86088,85165,4707
848,86085,85160,4725
849,86084,85147,4750
850,86080,85149,4769
851,86075,85145,4793
852,86068,85140,4819
853,86061,85135,4843
854,86054,85136,4867
855,86044,85125,4901
856,86038,85113,4930
857,86022,85104,4967
858,86018,85081,5000
859,86004,85081,5029
860,85992,85072,5058
861,85979,85056,5104
862,85968,85040,5138
863,85952,85032,5178
864,85943,85024,5207
865,85941,85011,5239
866,85941,85000,5268
867,85939,84992,5291
868,85938,84991,5311
869,85928,84979,5340
870,85915,84970,5359
871,85918,84964,5376
872,85911,84957,5398
873,85912,84962,5408
874,85916,84956,5420
875,85906,84963,5435
876,85907,84957,5453
877,85902,84958,5468
878,85895,84952,5482
879,85887,84945,5501
880,85877,84939,5517
881,85877,84934,5531
882,85871,84924,5547
883,85872,84917,5568
884,85868,84911,5580
885,85868,84905,5597
886,85847,84902,5619
887,85848,84900,5629
888,85849,84900,5647
889,85849,84890,5668
890,85849,84887,5683
891,85857,84881,5704
892,85858,84872,5726
893,85857,84861,5749
894,85859,84866,5771
895,85858,84847,5794
896,85861,84839,5811
897,85853,84828,5834
898,85837,84820,5857
899,85836,84808,5881
900,85828,84804,5900
901,85829,84806,5920
902,85824,84804,5939
903,85818,84805,5958
904,85812,84808,5970
905,85801,84806,5988
906,85803,84805,5999
907,85798,84798,6012
908,85802,84794,6021
909,85804,84788,6035
910,85803,84786,6044
911,85801,84769,6062
912,85796,84769,6072
913,85797,84770,6081
914,85791,84772,6096
915,85797,84777,6105
916,85811,84768,6119
917,85809,84762,6133
918,85804,84750,6153
919,85799,84741,6170
920,85801,84728,6194
921,85795,84726,6217
922,85786,84707,6246
923,85779,84709,6264
924,85780,84710,6286
925,85771,84715,6308
926,85764,84707,6331
927,85755,84701,6359
928,85745,84693,6393
929,85734,84694,6423
930,85732,84686,6450
931,85724,84684,6480
932,85719,84687,6502
933,85714,84680,6527
934,85709,84682,6549
935,85704,84677,6571
936,85704,84678,6592
937,85697,84672,6620
938,85686,84667,6644
939,85673,84659,6670
940,85659,84646,6701
941,85641,84639,6729
942,85628,84634,6759
943,85622,84631,6789
944,85622,84615,6821
945,85619,84601,6840
946,85604,84595,6874
947,85589,84592,6899
948,85583,84586,6926
949,85570,84573,6953
950,85560,84568,6978
951,85553,84564,7001
952,85549,84546,7039
953,85531,84535,7073
954,85529,84511,7105
955,85513,84507,7144
956,85494,84498,7175
957,85486,84484,7203
958,85477,84481,7220
959,85462,84483,7247
960,85466,84472,7270
961,85455,84468,7292
962,85445,84471,7320
963,85437,84454,7346
964,85420,84444,7378
965,85412,84441,7401
966,85395,84435,7429
967,85383,84420,7464
968,85369,84408,7500
969,85356,84402,7526
970,85350,84393,7556
971,85340,84382,7586
972,85325,84371,7618
973,85310,84376,7641
974,85292,84374,7664
975,85270,84372,7697
976,85255,84361,7725
977,85241,84352,7761
978,85231,84345,7788
979,85222,84337,7820
980,85218,84334,7847
981,85205,84329,7874
982,85197,84322,7905
983,85191,84319,7928
984,85190,84315,7945
985,85187,84310,7963
986,85182,84300,7982
987,85174,84295,8004
988,85170,84292,8018
989,85172,84295,8032
990,85165,84303,8047
991,85165,84307,8059
992,85161,84299,8080
993,85147,84304,8100
994,85145,84300,8112
995,85142,84300,8124
996,85145,84301,8136
997,85135,84296,8155
998,85131,84300,8166
999,85131,84300,8177
1000,85123,84304,8196
1001,85126,84304,8212
1002,85116,84305,8232
1003,85107,84303,8253
1004,85103,84298,8272
1005,85088,84300,8298
1006,85088,84295,8319
1007,85081,84289,8347
1008,85076,84285,8367
1009,85065,84285,8397
1010,85059,84281,8428
1011,85041,84289,8451
1012,85027,84273,8482
1013,85015,84274,8510
1014,85006,84258,8543
1015,84999,84252,8574
1016,84984,84243,8616
1017,84970,84239,8646
1018,84949,84235,8683
1019,84936,84219,8724
1020,84921,84204,8764
1021,84900,84180,8806
1022,84869,84178,8845
1023,84852,84163,8882
1024,84837,84155,8918
1025,84829,84143,8959
1026,84814,84137,8992
1027,84798,84128,9029
1028,84780,84121,9059
1029,84780,84121,9080
1030,84770,84118,9107
1031,84770,84112,9126
1032,84767,84103,9148
1033,84759,84097,9171
1034,84751,84079,9191
1035,84745,84078,9209
1036,84745,84072,9222
1037,84742,84062,9236
1038,84749,84052,9250
1039,84753,84042,9259
1040,84753,84032,9277
1041,84739,84029,9290
1042,84735,84031,9304
1043,84735,84010,9326
1044,84729,84011,9347
1045,84728,84010,9368
1046,84721,84011,9396
1047,84702,84002,9424
1048,84698,84000,9442
1049,84689,83997,9464
1050,84685,83995,9482
1051,84678,83986,9508
1052,84673,83987,9522
1053,84662,83986,9541
1054,84644,83978,9572
1055,84637,83979,9588
1056,84638,83974,9607
1057,84626,83971,9626
1058,84628,83958,9648
1059,84613,83966,9670
1060,84600,83961,9692
1061,84591,83948,9720
1062,84590,83942,9732
1063,84586,83936,9750
1064,84573,83919,9782
1065,84564,83910,9813
1066,84546,83899,9843
1067,84536,83891,9870
1068,84528,83885,9894
1069,84522,83872,9922
1070,84515,83865,9953
1071,84498,83857,9987
1072,84496,83845,10013
1073,84485,83828,10045
1074,84473,83804,10081
1075,84462,83796,10101
1076,84454,83797,10117
1077,84444,83798,10137
1078,84436,83791,10160
1079,84426,83779,10181
1080,84423,83768,10201
1081,84413,83755,10231
1082,84416,83746,10249
1083,84412,83733,10284
1084,84408,83726,10308
1085,84404,83716,10335
1086,84392,83701,10375
1087,84380,83695,10406
1088,84374,83686,10427
1089,84361,83677,10454
1090,84342,83666,10488
1091,84325,83647,10523
1092,84315,83641,10550
1093,84313,83633,10579
1094,84300,83634,10606
1095,84290,83627,10625
1096,84285,83617,10645
1097,84266,83616,10679
1098,84262,83605,10706
1099,84251,83604,10734
1100,84251,83592,10762
1101,84250,83591,10779
1102,84241,83584,10801
1103,84241,83583,10816
1104,84233,83567,10839
1105,84223,83551,10865
1106,84217,83541,10887
1107,84215,83528,10912
1108,84213,83515,10941
1109,84202,83499,10971
1110,84198,83487,11004
1111,84185,83478,11030
1112,84182,83476,11050
1113,84182,83469,11071
1114,84175,83466,11098
1115,84164,83467,11121
1116,84158,83470,11139
1117,84146,83463,11162
1118,84143,83461,11181
1119,84129,83456,11201
1120,84124,83452,11216
1121,84121,83456,11225
1122,84121,83454,11235
1123,84111,83453,11252
1124,84111,83441,11271
1125,84111,83432,11291
1126,84102,83421,11303
1127,84097,83408,11329
1128,84106,83409,11347
1129,84099,83415,11364
1130,84089,83413,11390
1131,84089,83401,11410
1132,84083,83393,11432
1133,84075,83385,11458
1134,84068,83377,11480
1135,84061,83369,11509
1136,84047,83354,11536
1137,84039,83346,11556
1138,84033,83334,11583
1139,84024,83321,11609
1140,84022,83309,11631
1141,84004,83295,11663
1142,83997,83272,11703
1143,83983,83257,11741
1144,83967,83247,11781
1145,83944,83226,11831
1146,83931,83208,11870
1147,83909,83195,11913
1148,83898,83176,11953
1149,83879,83153,11998
1150,83853,83152,12032
1151,83843,83139,12063
1152,83820,83128,12101
1153,83808,83123,12132
1154,83799,83102,12167
1155,83789,83085,12200
1156,83794,83074,12226
1157,83772,83061,12256
1158,83761,83052,12283
1159,83738,83035,12326
1160,83719,83021,12367
1161,83705,83015,12396
1162,83697,83008,12419
1163,83686,83004,12436
1164,83679,82995,12455
1165,83670,82989,12484
1166,83662,82975,12513
1167,83657,82977,12532
1168,83638,82974,12552
1169,83626,82964,12581
1170,83614,82962,12601
1171,83612,82957,12622
1172,83596,82952,12642
1173,83592,82943,12662
1174,83582,82933,12692
1175,83575,82927,12713
1176,83579,82927,12730
1177,83581,82925,12747
1178,83575,82911,12771
1179,83568,82911,12790
1180,83554,82904,12814
1181,83549,82904,12835
1182,83540,82888,12867
1183,83533,82887,12887
1184,83525,82882,12908
1185,83515,82891,12930
1186,83505,82888,12955
1187,83490,82884,12987
1188,83485,82876,13013
1189,83472,82864,13040
1190,83459,82867,13062
1191,83452,82854,13092
1192,83444,82851,13115
1193,83430,82849,13140
1194,83411,82844,13168
1195,83397,82841,13195
1196,83375,82835,13228
1197,83374,82832,13247
1198,83375,82820,13270
1199,83366,82831,13287
1200,83343,82824,13314
1201,83332,82817,13342
1202,83320,82806,13357
1203,83310,82807,13377
1204,83322,82802,13395
1205,83312,82790,13415
1206,83311,82786,13429
1207,83306,82781,13455
1208,83303,82762,13482
1209,83289,82752,13507
1210,83284,82741,13533
1211,83274,82734,13554
1212,83263,82737,13575
1213,83251,82737,13594
1214,83232,82736,13622
1215,83227,82731,13641
1216,83204,82722,13670
1217,83192,82711,13697
1218,83181,82700,13727
1219,83168,82690,13758
1220,83153,82687,13790
1221,83139,82677,13822
1222,83123,82676,13849
1223,83111,82672,13875
1224,83099,82662,13899
1225,83085,82649,13933
1226,83068,82639,13963
1227,83060,82628,13986
1228,83041,82612,14020
1229,83031,82595,14050
1230,83020,82582,14079
1231,83007,82568,14112
1232,82996,82548,14134
1233,82994,82549,14151
1234,82983,82546,14171
1235,82973,82536,14190
1236,82965,82529,14211
1237,82952,82521,14237
1238,82953,82513,14256
1239,82935,82511,14278
1240,82926,82500,14305
1241,82921,82488,14333
1242,82911,82474,14366
1243,82903,82463,14386
1244,82906,82459,14408
1245,82901,82453,14433
1246,82894,82448,14460
1247,82883,82442,14486
1248,82880,82439,14506
1249,82867,82427,14534
1250,82861,82421,14559
1251,82847,82420,14587
1252,82830,82407,14625
1253,82813,82397,14656
1254,82800,82393,14682
1255,82790,82374,14716
1256,82783,82361,14743
1257,82783,82345,14775
1258,82767,82332,14806
1259,82746,82326,14837
1260,82733,82312,14873
1261,82727,82301,14896
1262,82722,82286,14925
1263,82706,82287,14946
1264,82696,82272,14970
1265,82696,82267,14986
1266,82683,82263,15014
1267,82686,82251,15035
1268,82673,82245,15062
1269,82662,82246,15076
1270,82654,82241,15097
1271,82656,82234,15122
1272,82653,82222,15141
1273,82639,82217,15163
1274,82631,82202,15191
1275,82619,82204,15208
1276,82616,82207,15227
1277,82610,82204,15244
1278,82610,82209,15256
1279,82606,82198,15277
1280,82606,82197,15290
1281,82594,82193,15311
1282,82589,82184,15330
1283,82581,82185,15347
